Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;5_Merkmal_Code;5_Merkmal_Label;5_Auspraegung_Code;5_Auspraegung_Label;VSTNW1__Durchschnittliche_Bruttostundenverdienste__EUR;VSTNW2__Durchschnittliche_Bruttomonatsverdienste__EUR;STDNW1__Bezahlte_Wochenarbeitszeit__Std.;VSTNW2__Durchschnittliche_Bruttomonatsverdienste__EUR
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-Q;Gesundheits- und Sozialwesen;GES;Geschlecht;GESW;weiblich;16,74;1722;23,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-Q;Gesundheits- und Sozialwesen;GES;Geschlecht;;Insgesamt;16,84;1746;23,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-R;Kunst, Unterhaltung und Erholung;GES;Geschlecht;GESM;männlich;13,92;1353;22,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-R;Kunst, Unterhaltung und Erholung;GES;Geschlecht;GESW;weiblich;14,11;1457;23,8;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-R;Kunst, Unterhaltung und Erholung;GES;Geschlecht;;Insgesamt;14,06;1427;23,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-S;Sonstige Dienstleistungen;GES;Geschlecht;GESM;männlich;16,03;1578;22,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-S;Sonstige Dienstleistungen;GES;Geschlecht;GESW;weiblich;15,35;1587;23,8;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-S;Sonstige Dienstleistungen;GES;Geschlecht;;Insgesamt;15,42;1586;23,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B-08;Produzierendes Gewerbe und Dienstleistungsbereich;GES;Geschlecht;GESM;männlich;16,82;1841;25,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B-08;Produzierendes Gewerbe und Dienstleistungsbereich;GES;Geschlecht;GESW;weiblich;16,54;1705;23,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B-08;Produzierendes Gewerbe und Dienstleistungsbereich;GES;Geschlecht;;Insgesamt;16,58;1724;23,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B-05;Produzierendes Gewerbe;GES;Geschlecht;GESM;männlich;20,35;2291;25,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B-05;Produzierendes Gewerbe;GES;Geschlecht;GESW;weiblich;17,10;1776;23,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B-05;Produzierendes Gewerbe;GES;Geschlecht;;Insgesamt;17,63;1854;24,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;GES;Geschlecht;GESM;männlich;/;/;27,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;GES;Geschlecht;GESW;weiblich;19,18;2032;24,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;GES;Geschlecht;;Insgesamt;18,64;2073;25,6;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-C;Verarbeitendes Gewerbe;GES;Geschlecht;GESM;männlich;21,00;2441;26,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-C;Verarbeitendes Gewerbe;GES;Geschlecht;GESW;weiblich;16,84;1793;24,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-C;Verarbeitendes Gewerbe;GES;Geschlecht;;Insgesamt;17,49;1887;24,8;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-D;Energieversorgung;GES;Geschlecht;GESM;männlich;26,97;/;/;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-D;Energieversorgung;GES;Geschlecht;GESW;weiblich;27,00;2872;24,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-D;Energieversorgung;GES;Geschlecht;;Insgesamt;26,99;2954;25,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-E;Wasserversorg.,Entsorg, Beseitig.v.Umweltverschm.;GES;Geschlecht;GESM;männlich;16,34;/;23,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-E;Wasserversorg.,Entsorg, Beseitig.v.Umweltverschm.;GES;Geschlecht;GESW;weiblich;18,32;1920;24,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-E;Wasserversorg.,Entsorg, Beseitig.v.Umweltverschm.;GES;Geschlecht;;Insgesamt;18,05;1885;24,0;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-F;Baugewerbe;GES;Geschlecht;GESM;männlich;15,08;1403;21,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-F;Baugewerbe;GES;Geschlecht;GESW;weiblich;14,63;1256;19,8;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-F;Baugewerbe;GES;Geschlecht;;Insgesamt;14,72;1283;20,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-G-02;Dienstleistungsbereich;GES;Geschlecht;GESM;männlich;16,45;1795;25,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-G-02;Dienstleistungsbereich;GES;Geschlecht;GESW;weiblich;16,48;1698;23,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-G-02;Dienstleistungsbereich;GES;Geschlecht;;Insgesamt;16,48;1712;23,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;GES;Geschlecht;GESM;männlich;14,51;1620;25,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;GES;Geschlecht;GESW;weiblich;14,18;1473;23,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;GES;Geschlecht;;Insgesamt;14,22;1487;24,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-H;Verkehr und Lagerei;GES;Geschlecht;GESM;männlich;/;/;25,0;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-H;Verkehr und Lagerei;GES;Geschlecht;GESW;weiblich;16,15;1502;21,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-H;Verkehr und Lagerei;GES;Geschlecht;;Insgesamt;16,49;1624;22,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-I;Gastgewerbe;GES;Geschlecht;GESM;männlich;9,48;1082;26,3;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-I;Gastgewerbe;GES;Geschlecht;GESW;weiblich;9,81;1108;26,0;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-I;Gastgewerbe;GES;Geschlecht;;Insgesamt;9,71;1100;26,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-J;Information und Kommunikation;GES;Geschlecht;GESM;männlich;20,20;2171;24,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-J;Information und Kommunikation;GES;Geschlecht;GESW;weiblich;19,76;2079;24,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-J;Information und Kommunikation;GES;Geschlecht;;Insgesamt;19,88;2103;24,3;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-K;Finanz- und Versicherungsdienstleistungen;GES;Geschlecht;GESM;männlich;24,36;2985;28,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-K;Finanz- und Versicherungsdienstleistungen;GES;Geschlecht;GESW;weiblich;21,33;2093;22,6;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-K;Finanz- und Versicherungsdienstleistungen;GES;Geschlecht;;Insgesamt;21,56;2148;22,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-L;Grundstücks- und Wohnungswesen;GES;Geschlecht;GESM;männlich;/;/;26,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-L;Grundstücks- und Wohnungswesen;GES;Geschlecht;GESW;weiblich;17,07;1682;22,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-L;Grundstücks- und Wohnungswesen;GES;Geschlecht;;Insgesamt;17,79;1791;23,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-M;Freiberufliche, wiss.u.technische Dienstleistungen;GES;Geschlecht;GESM;männlich;23,47;2366;23,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-M;Freiberufliche, wiss.u.technische Dienstleistungen;GES;Geschlecht;GESW;weiblich;19,02;1978;23,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-M;Freiberufliche, wiss.u.technische Dienstleistungen;GES;Geschlecht;;Insgesamt;19,72;2041;23,8;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;GES;Geschlecht;GESM;männlich;10,96;1268;26,6;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;GES;Geschlecht;GESW;weiblich;10,62;1058;22,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;GES;Geschlecht;;Insgesamt;10,71;1104;23,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-O;Öff.Verwaltung, Verteidigung, Sozialversicherung;GES;Geschlecht;GESM;männlich;20,90;2561;28,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-O;Öff.Verwaltung, Verteidigung, Sozialversicherung;GES;Geschlecht;GESW;weiblich;18,35;1892;23,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-O;Öff.Verwaltung, Verteidigung, Sozialversicherung;GES;Geschlecht;;Insgesamt;18,56;1939;24,0;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-P;Erziehung und Unterricht;GES;Geschlecht;GESM;männlich;18,54;1801;22,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-P;Erziehung und Unterricht;GES;Geschlecht;GESW;weiblich;20,27;2161;24,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-P;Erziehung und Unterricht;GES;Geschlecht;;Insgesamt;19,98;2096;24,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-Q;Gesundheits- und Sozialwesen;GES;Geschlecht;GESM;männlich;17,69;1962;25,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-Q;Gesundheits- und Sozialwesen;GES;Geschlecht;GESW;weiblich;16,97;1745;23,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-Q;Gesundheits- und Sozialwesen;GES;Geschlecht;;Insgesamt;17,06;1769;23,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-R;Kunst, Unterhaltung und Erholung;GES;Geschlecht;GESM;männlich;14,09;1338;21,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-R;Kunst, Unterhaltung und Erholung;GES;Geschlecht;GESW;weiblich;14,13;1420;23,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2012;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART3;3.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-R;Kunst, Unterhaltung und Erholung;GES;Geschlecht;;Insgesamt;14,12;1398;22,8;
